Road No.,LRPName,length,condition,roadName,Traffic,Criticality_scores
N1,LRP023d,119.32,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.06628317476892889
N706,LRP014b,118.67,2,Jessore (Daratana More)-Benapole Road,8271.0,0.06610882315047568
N706,LRP014b,118.67,2,Jessore (Daratana More)-Benapole Road,8271.0,0.06610882315047568
R587,LRP002a,119.2,1,Thakurgaon Town Old Section (Bus Stand-Railway Station),20991.0,0.06588542557128342
R587,LRP002a,118.96,0,Thakurgaon Town Old Section (Bus Stand-Railway Station),20991.0,0.06575277035201238
N5,LRP174b,117.6,2,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.06548692048707022
N208,LRP038a,117.0,2,Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road,7665.0,0.06520275084011909
R301,LRP010b,117.0,0,Tongi-Kaliganj-Gorashal-Pachdona Road,11510.0,0.0650488667482763
N1,LRP023c,116.8,1,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.06488329544930352
N1,LRP247a,116.5,2,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.06471664314934811
R745,LRP023a,115.85,0,Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road,6242.0,0.06461826044674687
N1,LRP247a,116.13,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.06451110531273643
R315,LRP050a,114.64,0,Mawna-Fulbaria-Kaliakoir-Dhamrai-Nabinagar (Dulivita) Road,3603.0,0.06404683972537119
N102,LRP024b,113.9,0,Comilla (Mainamati)-Brahmanbaria (Sarail) Road,9414.0,0.06340701299021456
N102,LRP024b,113.8,0,Comilla (Mainamati)-Brahmanbaria (Sarail) Road,9414.0,0.06335134397090796
R315,LRP050a,113.3,2,Mawna-Fulbaria-Kaliakoir-Dhamrai-Nabinagar (Dulivita) Road,3603.0,0.06329821127777874
N5,LRP043a,113.1,1,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.062981043427616
N5,LRP043a,113.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.06292535727073924
N516,LRP003a,112.35,0,Naogaon Town By-Pass Road,5478.0,0.06269540862103613
N516,LRP003a,112.06,0,Naogaon Town By-Pass Road,5478.0,0.0625335780157838
R370,LRP050a,111.8,2,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,8726.0,0.06226427485177833
R749,LRP005a,111.23,0,Darsana-Mujibnagar Road,6274.0,0.0620401213415496
R160,LRP088e,111.0,0,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road,3435.0,0.06201963087248747
R860,LRP044c,110.89,0,Mostafapur-Madaripur-Shariatpur (Monohar Bazar)-Ibrahimpur-Harina-Chandpur (Bhatialpur) Road,3352.0,0.0619613183197008
R749,LRP005a,111.0,2,Darsana-Mujibnagar Road,6274.0,0.06191183555616295
R240,LRP020b,110.4,1,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road,4505.0,0.061643981902208704
R240,LRP020b,110.25,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road,4505.0,0.061560226492015487
R860,LRP044c,110.0,0,Mostafapur-Madaripur-Shariatpur (Monohar Bazar)-Ibrahimpur-Harina-Chandpur (Bhatialpur) Road,3352.0,0.06146401853338523
N8,LRP069a,109.7,2,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.061134057196338715
N8,LRP069a,109.6,3,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.06107832879415426
N3,LRP085a,110.15,2,Dhaka (Banani)-Joydebpur-Mymensingh Road,18755.0,0.06096746793938094
R303,LRP001a,109.7,2,Tongi By-Pass Road,23157.0,0.06055321113633735
N6,LRP090a,106.96,3,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.05963560065071839
N6,LRP090a,106.91,0,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.05960772312610606
R161,LRP039a,105.7,2,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road,2089.0,0.059106999845048316
N803,LRPsb,106.1,0,Faridpur Town Old section (Alipur-Faridpur-SS Ghat) Town,8338.0,0.05910388111513921
R303,LRP001a,106.9,1,Tongi By-Pass Road,23157.0,0.05900764148107988
N803,LRPsb,105.92,1,Faridpur Town Old section (Alipur-Faridpur-SS Ghat) Town,8338.0,0.05900361062879873
N805,LRP024a,105.16,0,Bhanga-Bhatiapara-Mollahhat Road,4917.0,0.058703305860339755
N4,LRP064a,106.0,0,Joydebpur-Tangail-Jamalpur Road,19183.0,0.058654945019291874
N805,LRP024a,105.05,2,Bhanga-Bhatiapara-Mollahhat Road,4917.0,0.05864190072868668
N2,LRP046a,105.15,1,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.05847108685544339
R460,LRP029a,103.7,2,Jamalpur-Sherpur-Bangaon Road,4392.0,0.057906915292039875
R548,LRP041a,103.28,0,Naogaon-Atrai-Natore Road,4031.0,0.05768513757239863
R161,LRP037c,103.0,1,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road,2089.0,0.05759717108836307
N4,LRP064a,104.0,1,Joydebpur-Tangail-Jamalpur Road,19183.0,0.05754824794345618
R548,LRP037a,102.85,0,Naogaon-Atrai-Natore Road,4031.0,0.05744496900969403
N106,LRP018a,102.69,2,Chittagong-Hathazari-Rangamati Road,6706.0,0.05726163953817474
R860,LRP017a,102.4,3,Mostafapur-Madaripur-Shariatpur (Monohar Bazar)-Ibrahimpur-Harina-Chandpur (Bhatialpur) Road,3352.0,0.05721741361653316
R860,LRP017a,102.4,0,Mostafapur-Madaripur-Shariatpur (Monohar Bazar)-Ibrahimpur-Harina-Chandpur (Bhatialpur) Road,3352.0,0.05721741361653316
R161,LRP037c,101.98,1,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road,2089.0,0.05702679133583753
R504,LRP011a,102.05,3,Hemayetpur-Singair-Manikganj Road,4297.0,0.05698885825812564
R315,LRP038a,102.0,0,Mawna-Fulbaria-Kaliakoir-Dhamrai-Nabinagar (Dulivita) Road,3603.0,0.05698515048837981
R140,LRP081a,102.0,1,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road,8032.0,0.056830618863197326
N207,LRP064a,101.6,1,Mirpur-Srimongal-Moulvibazar-Sherpur Road,5329.0,0.0567016938464436
N207,LRP064a,101.6,0,Mirpur-Srimongal-Moulvibazar-Sherpur Road,5329.0,0.0567016938464436
R506,LRP009a,101.4,0,Aricha (Barangail)-Ghior-Daulatpur-Tangail Road,2383.0,0.056692260178479933
R370,LRP072a,101.2,0,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,8726.0,0.05636086417710168
R160,LRP015a,100.84,0,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road,3435.0,0.05634287907370844
N106,LRP018a,100.9,2,Chittagong-Hathazari-Rangamati Road,6706.0,0.05626350598307363
R314,LRP012a,100.0,2,Gafargaon-Bormi-Mawna Road,1992.0,0.05592290163344161
R460,LRP029a,100.0,0,Jamalpur-Sherpur-Bangaon Road,4392.0,0.05584080548894877
R160,LRP015a,99.6,2,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road,3435.0,0.05565004716125903
N1,LRP155a,98.87,2,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.0549230429886356
R585,LRP066b,98.45,0,Gobindagnj-Goraghat-Birampur-Fulbari-Dinajpur Road,6201.0,0.05491435217447671
N704,LRP016a,98.5,2,Jhenaidah-Kushtia-Paksey Ferry-Dasuria Road,10324.0,0.054803322817366815
N704,LRP014a,98.5,2,Jhenaidah-Kushtia-Paksey Ferry-Dasuria Road,10324.0,0.054803322817366815
R747,LRP026a,96.25,0,Kushtia (Bottoli)-Poradah-Alamdanga-Chuadanga Road,4364.0,0.05374769715440239
R747,LRP026a,96.15,0,Kushtia (Bottoli)-Poradah-Alamdanga-Chuadanga Road,4364.0,0.053691855391125094
N2,LRP046a,95.5,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.05310498140461097
N106,LRP042a,95.0,3,Chittagong-Hathazari-Rangamati Road,6706.0,0.05297356856681858
R280,LRP020a,94.5,2,Sylhet-Sunamganj Road,6991.0,0.05268554758448894
R545,LRP046a,93.8,2,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.05229188316260885
N1,LRP155a,94.05,1,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.052245496036018794
R161,LRP039a,93.3,0,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road,2089.0,0.05217297148101237
R746,LRP006a,93.15,0,Meherpur-Mujibnagar (BRD Camp) Road,7013.0,0.05193219590625674
N5,LRP402a,93.21,1,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.05190506682482835
N804,LRP005b,93.0,0,Bhanga-Faridpur (Goalchamot) Road,5957.0,0.051882162924096475
R746,LRP006a,93.02,2,Meherpur-Mujibnagar (BRD Camp) Road,7013.0,0.05185971941170157
N5,LRP402a,93.06,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.05182153758951322
R860,LRP053d,92.6,0,Mostafapur-Madaripur-Shariatpur (Monohar Bazar)-Ibrahimpur-Harina-Chandpur (Bhatialpur) Road,3352.0,0.051741528329013374
N4,LRP074a,93.1,1,Joydebpur-Tangail-Jamalpur Road,19183.0,0.05151674888015163
R545,LRP046a,92.0,2,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.05128841418933917
N702,LRP013a,91.86,0,Jessore (Daratana More)-Magura (Vaina More) Road,6731.0,0.05122186716407481
N3,LRP009b,92.4,1,Dhaka (Banani)-Joydebpur-Mymensingh Road,18755.0,0.051142932706298674
R240,LRP016a,91.5,2,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road,4505.0,0.05109080021786319
N5,LRP034c,91.5,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.05095283354223575
N4,LRP075a,92.0,0,Joydebpur-Tangail-Jamalpur Road,19183.0,0.050908065488442
R860,LRP053d,91.0,0,Mostafapur-Madaripur-Shariatpur (Monohar Bazar)-Ibrahimpur-Harina-Chandpur (Bhatialpur) Road,3352.0,0.05084750624125505
N108,LRP004a,90.9,1,Keranirhat-Bandarban Road,5533.0,0.050723814032751315
N2,LRP252a,91.2,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.0507138670586442
R281,LRP058a,90.65,1,Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road,4375.0,0.05062021731849652
N2,LRP252a,90.8,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.05049143781715891
N102,LRP070a,90.6,2,Comilla (Mainamati)-Brahmanbaria (Sarail) Road,9414.0,0.05043613149177733
N108,LRP004a,90.2,0,Keranirhat-Bandarban Road,5533.0,0.050333201603456196
N507,LRP005a,90.1,0,Hatikamrul-Banpara Road,5254.0,0.05028599868063696
N507,LRP005a,90.1,0,Hatikamrul-Banpara Road,5254.0,0.05028599868063696
R460,LRP011a,89.8,0,Jamalpur-Sherpur-Bangaon Road,4392.0,0.050145043329075996
N208,LRP041a,89.6,1,Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road,7665.0,0.0499330467972194
R281,LRP058a,89.35,0,Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road,4375.0,0.04989427928745355
N1,LRP021d,89.75,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.04985681306999135
N208,LRP041a,89.45,1,Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road,7665.0,0.049849453526911565
N104,LRP008b,89.23,1,Feni-Noakhali Road,9140.0,0.049681829136771244
R760,LRP020a,89.12,2,Khulna-Chuknagar-Satkhira Road,10088.0,0.04959168309245755
N1,LRP021c,89.2,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.04955128385340645
R760,LRP020a,89.02,1,Khulna-Chuknagar-Satkhira Road,10088.0,0.04953603712848487
R240,LRP016a,88.5,1,Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road,4505.0,0.04941569201399883
N102,LRP070a,88.7,1,Comilla (Mainamati)-Brahmanbaria (Sarail) Road,9414.0,0.049378420124951986
N2,LRP269a,87.5,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.04865639657490534
N104,LRP008b,87.3,0,Feni-Noakhali Road,9140.0,0.04860723617214086
R550,LRP005a,87.05,2,Mokamtala-Kalai-Joypurhat Road,6162.0,0.0485567159664664
N2,LRP269a,87.2,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.04848957464379139
R460,LRP011a,86.75,1,Jamalpur-Sherpur-Bangaon Road,4392.0,0.048441898761663056
N1,LRP021c,86.92,0,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,12871.0,0.04828472637374538
N4,LRP075a,86.75,0,Joydebpur-Tangail-Jamalpur Road,19183.0,0.048002985664373304
N4,LRP072a,85.2,0,Joydebpur-Tangail-Jamalpur Road,19183.0,0.04714529543060064
N6,LRP075a,83.82,1,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.0467338822601273
N7,LRP054a,83.9,2,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.046708861448737565
N6,LRP075a,83.4,0,Kashinathpur-Dasuria-Natore-Rajshahi Road,6899.0,0.046499711053383644
N7,LRP054a,83.46,2,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.04646390436843429
N2,LRP133a,83.3,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.046320889539309885
R280,LRP061a,82.9,0,Sylhet-Sunamganj Road,6991.0,0.04621832692861517
N2,LRP253a,83.1,1,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.04620967491856724
N2,LRP133a,82.8,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.04604285298745328
R301,LRP010b,82.18,1,Tongi-Kaliganj-Gorashal-Pachdona Road,11510.0,0.045689879225413225
N2,LRP253a,82.0,1,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.04559799450448272
R220,LRP042a,81.65,0,Sarail-Nasirnagar-Lakhai-Habiganj Road,5017.0,0.045576561561419794
N7,LRP225a,81.38,1,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.04530592544336428
N7,LRP225a,81.38,2,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,9325.0,0.04530592544336428
N5,LRP118a,81.28,1,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.04526170830943085
R220,LRP042a,81.0,0,Sarail-Nasirnagar-Lakhai-Habiganj Road,5017.0,0.045213735290569546
R745,LRP012a,81.0,0,Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road,6242.0,0.04517979366583079
R745,LRP012a,80.92,3,Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road,6242.0,0.045135171647395396
R585,LRP037a,80.76,2,Gobindagnj-Goraghat-Birampur-Fulbari-Dinajpur Road,6201.0,0.04504706024998212
N2,LRP275a,81.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.04504192140076952
N2,LRP275a,81.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.04504192140076952
N2,LRP275a,81.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.04504192140076952
R556,LRP018a,80.6,0,Mithapukur-Shahebganj-Maddahpara-Fulbaria Road,4274.0,0.045010942557472046
R604,LRP013a,80.2,1,Tebunia-Chatmohor-Handial-Hamkuria Road,3968.0,0.04479595793119629
N805,LRP005c,79.88,0,Bhanga-Bhatiapara-Mollahhat Road,4917.0,0.04459129014952396
N805,LRP005c,79.86,0,Bhanga-Bhatiapara-Mollahhat Road,4917.0,0.044580125580132496
R315,LRP026a,79.65,0,Mawna-Fulbaria-Kaliakoir-Dhamrai-Nabinagar (Dulivita) Road,3603.0,0.04449869839607305
R812,LRP025a,79.8,0,Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road,8194.0,0.044457179707678325
R250,LRP036a,79.5,1,Sylhet-Golapganj-Charkhai-Jakiganj Road,5183.0,0.044371929634554434
R604,LRP013a,79.4,2,Tebunia-Chatmohor-Handial-Hamkuria Road,3968.0,0.04434911545806715
N2,LRP075b,79.75,3,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.04434683002112801
N2,LRP075b,79.75,2,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.04434683002112801
N8,LRP028a,79.5,0,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.044304079736635624
N4,LRP020a,80.0,0,Joydebpur-Tangail-Jamalpur Road,19183.0,0.044267883033427824
N8,LRP198c,79.22,2,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.04414804021051917
N8,LRP028a,79.2,0,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.04413689453008228
N8,LRP193a,79.03,1,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.04404215624636872
N2,LRP271a,79.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.04392977519334311
N2,LRP271a,79.0,0,Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road,11218.0,0.04392977519334311
N8,LRP193a,78.61,0,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.04380809695719404
R280,LRP038c,78.45,2,Sylhet-Sunamganj Road,6991.0,0.04373736728045669
R812,LRP029a,78.5,2,Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road,8194.0,0.04373293993800437
N5,LRP235a,77.87,2,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.043362810359933314
N5,LRP158a,77.83,1,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.04334053589718261
N8,LRP066a,77.76,0,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.04333440553862624
N8,LRP066a,77.76,0,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.04333440553862624
R281,LRP037b,77.6,0,Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road,4375.0,0.04333291631456514
R360,LRP038a,77.4,0,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,4103.0,0.043228435014353445
R360,LRP041b,77.4,0,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,4103.0,0.043228435014353445
N5,LRP392a,77.34,2,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.04306767372848649
R685,LRP010c,77.3,0,Rajshahi (Bindur More)-Nawhata-Chowmasia Road,10335.0,0.04300779902631769
N5,LRP235a,77.2,3,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.04298971310885902
R812,LRP004a,76.8,1,Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road,8194.0,0.04278585716227688
N502,LRP042a,76.71,0,Bogra (Jahangirabad)-Natore Road,6620.0,0.04277701921472371
R160,LRP059a,76.5,3,Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road,3435.0,0.04274325911482244
N502,LRP042a,76.51,2,Bogra (Jahangirabad)-Natore Road,6620.0,0.042665490028920755
N5,LRP126a,76.6,2,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.04265559616759845
R585,LRP037a,76.3,0,Gobindagnj-Goraghat-Birampur-Fulbari-Dinajpur Road,6201.0,0.042559320171788456
R556,LRP024a,76.08,0,Mithapukur-Shahebganj-Maddahpara-Fulbaria Road,4274.0,0.04248675570437312
R360,LRP018b,76.0,0,Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road,4103.0,0.042446525337091236
N502,LRP041a,76.07,0,Bogra (Jahangirabad)-Natore Road,6620.0,0.042420125820154246
R812,LRP004a,76.1,2,Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road,8194.0,0.04239588190168321
N106,LRP058a,76.0,0,Chittagong-Hathazari-Rangamati Road,6706.0,0.04237885485345486
N502,LRP040a,75.94,2,Bogra (Jahangirabad)-Natore Road,6620.0,0.04234763184938233
N502,LRP041a,75.93,1,Bogra (Jahangirabad)-Natore Road,6620.0,0.042342055390092184
N502,LRP040a,75.9,0,Bogra (Jahangirabad)-Natore Road,6620.0,0.04232532601222174
N5,LRP010c,76.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.042321479226337895
N5,LRP010c,76.0,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.042321479226337895
R556,LRP024a,75.62,0,Mithapukur-Shahebganj-Maddahpara-Fulbaria Road,4274.0,0.04222986943171261
R545,LRP115c,75.69,2,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.042195870325990016
N5,LRP010d,75.7,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.04215442075570762
N5,LRP010c,75.7,0,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.04215442075570762
N502,LRP039a,75.55,0,Bogra (Jahangirabad)-Natore Road,6620.0,0.04213014993706656
N502,LRP039a,75.55,0,Bogra (Jahangirabad)-Natore Road,6620.0,0.04213014993706656
N106,LRP058a,75.55,1,Chittagong-Hathazari-Rangamati Road,6706.0,0.04212792742340151
R545,LRP115c,75.51,3,Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road,7097.0,0.04209552342866306
R280,LRP028a,75.4,1,Sylhet-Sunamganj Road,6991.0,0.04203693426317954
R281,LRP037b,75.1,0,Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road,4375.0,0.04193688163948249
R504,LRP007c,75.0,2,Hemayetpur-Singair-Manikganj Road,4297.0,0.04188304134600121
R504,LRP008c,75.0,2,Hemayetpur-Singair-Manikganj Road,4297.0,0.04188304134600121
R370,LRP038b,75.2,2,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,8726.0,0.04188080025808346
R281,LRP032b,74.8,1,Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road,4375.0,0.04176935747847258
R310,LRP007a,75.0,2,Joydebpur-Gazipur-Azmatpur-Itakhola Road,8922.0,0.04176438676216391
R760,LRP009a,75.0,0,Khulna-Chuknagar-Satkhira Road,10088.0,0.041734472979514325
R760,LRP053c,75.0,2,Khulna-Chuknagar-Satkhira Road,10088.0,0.041734472979514325
R760,LRP053c,75.0,0,Khulna-Chuknagar-Satkhira Road,10088.0,0.041734472979514325
R760,LRP009a,74.98,0,Khulna-Chuknagar-Satkhira Road,10088.0,0.04172334378671979
R585,LRP066b,74.74,2,Gobindagnj-Goraghat-Birampur-Fulbari-Dinajpur Road,6201.0,0.04168916893367587
N8,LRP053b,74.76,0,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.04166255347309282
N8,LRP053b,74.66,0,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,7678.0,0.04160682507090837
R812,LRP029a,74.6,0,Fatullah (Panchaboti)-Munshiganj (Muktarpur)-Lohajang-Mawa Road,8194.0,0.04156022062898249
N5,LRP024d,74.4,2,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.041430500716309736
R371,LRP025a,74.2,1,Sherpur-Nakla-Phulpur-Mymensingh (Raghurampur) Road,5266.0,0.041411694336769674
R370,LRP038b,74.3,3,Mymensingh (D.C Office)-Raghurampur-Netrokona-Mohonganj-Jamalganj-Sunamganj Road,8726.0,0.04137956727627129
R549,LRPSa,74.0,2,Badalgachhi-Paharpur-Joypurhat (Khanjanpur) Road,2464.0,0.04137099948318493
N403,LRP001a,74.1,3,Mirzapur Town old Section Road,4899.0,0.04136518584471267
N3,LRP009b,74.65,2,Dhaka (Banani)-Joydebpur-Mymensingh Road,18755.0,0.04131839747321641
R550,LRP009b,74.0,0,Mokamtala-Kalai-Joypurhat Road,6162.0,0.04127739209096512
R504,LRP008c,73.88,1,Hemayetpur-Singair-Manikganj Road,4297.0,0.04125758792856759
N5,LRP176a,74.0,2,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,8913.0,0.041207756088802686
R280,LRP038a,73.7,1,Sylhet-Sunamganj Road,6991.0,0.0410891519256808
